Unnamed: 0,Text,Aspect,Explanations,Cleaned_Text,Reconstruction_Error,Is_Anomaly
591,"And no, the big rock doesn't fucking break the chest ending my disgusting endless painful life, it stays there laughing at me when I'm crying",1,ending my disgusting endless painful life,big rock n't fucking break chest ending disgusting endless painful life stay laughing 'm cry,0.0009999999999561738,False
592,then i look at the pills,1,look at the pills,look pill,0.000999999999811695,False
593,There are times where I'm so down I just want to cry,1,just want to cry,time 'm want cry,0.0009999999998450185,False
594,all I can think of doing is cutting myself,1,cutting myself,think cutting,0.0009999999999846696,False
595,"I‚Äôm here, laying in bed, browsing this sub while occasionally checking Snapchat to see all of my friends out having the time of their lives",1,laying in bed,i⊚Öôm laying bed browsing sub occasionally checking snapchat see friend time life,0.0009999999922840085,False
596,"So here I am, in this shithole apartment, with my mother sleeping in the bed next to mine so I can‚Äôt even get up to have a smoke without waking her",1,shithole apartment,shithole apartment mother sleeping bed next mine can⊚Öôt even get smoke without waking,0.00099999999988783,False
597,"A big wave of sadness just hit me like a ton of bricks and I don't even know why, I think I'm just gonna cry this on out",1,gonna cry this,big wave sadness hit like ton brick n't even know think 'm gon na cry,0.0009999999840760228,False
598,"I just want to cry, all I want is a damn cry, I cant cry, nothing will come out, im full of pressure that wont release, I wouldnt mind passing peacefully in my sleep tonight",1,damn cry,want cry want damn cry cant cry nothing come im full pressure wont release wouldnt mind passing peacefully sleep tonight,0.0009999999998313745,False
599,I normally can ignore it but sometimes it just gets too much and I end up like I am now crying at my desk with no real reason why,4,crying at my desk,normally ignore sometimes get much end like cry desk real reason,0.0009999999997145235,False
600,Im so tired of this,1,so tired of this,im tired,0.0009999999984478068,False
601,I keep doing self destructive things,1,self destructive thing,keep self destructive thing,0.0009999999999716516,False
602,"I could struggle until my limbs bleed, and I still wouldn‚Äôt be able to reach it",1,struggle until my limbs bleed,could struggle limb bleed still wouldn⊚Öôt able reach,0.0009999999891347501,False
603,"Then when others try to suggest it‚Äôs from lack of trying, well it feels like they‚Äôre rubbing salt in the cuts that the shackles have dug into my limbs",1,shackles have dug into my limbs,others try suggest it⊚Öôs lack trying well feel like they⊚Öôre rubbing salt cut shackle dug limb,0.0009999999999999584,True
604,"I cannot name a single good thing about myself-I am not smart, not charismatic, not good looking, not a good person, not got social skills, got no talents or skills, I am bad at everything I've ever tried in my life",1,"not smart, not charismatic, not good looking",name single good thing myself-i smart charismatic good looking good person got social skill got talent skill bad everything 've ever tried life,0.0009999999996417723,False
605,I‚Äôm so tired,1,so tired,i⊚Öôm tired,0.0009999999999971171,False
606,I want to leave this place I'm tired of it,1,tired of it,want leave place 'm tired,0.0009999999988866905,False
607,"Every time I vent I feel a little better because I've gotten something off my chest, but then I feel worse the next day because I just made their day worse by talking to them about my depression",1,something off my chest,every time vent feel little better 've gotten something chest feel worse next day made day worse talking depression,0.0009999999999966759,False
608,"I've been having some very dark thoughts about hurting myself and I find them to be quite troublesome, they just seem to pull me into an even darker place",1,hurting myself,'ve dark thought hurting find quite troublesome seem pull even darker place,0.0009999999995244304,False
609,"I feel completely numb, like I'm going about my day in a daze",1,numb,feel completely numb like 'm going day daze,0.0009999999992498078,False
610,"Hi all, been having on/off therapy past 3 years for anxiety+depression and more recently for PTSD",1,PTSD,hi on/off therapy past 3 year anxiety+depression recently ptsd,0.0009999999997453326,False
611,I'm about to cry for no reason,1,cry for no reason,'m cry reason,0.0009999999993720162,False
612,It hurts so much,1,hurts,hurt much,0.0009999999999878084,False
613,"All the shit in my life, the pain, the abuse, the rape",1,"the abuse, the rape",shit life pain abuse rape,0.0009999999999795522,False
614,Help me Ive lost almost all feelings and I am unable to cry anymore,1,"unable to cry, lost almost all feelings",help ive lost almost feeling unable cry anymore,0.0009999999999953065,False
615,Im having panic after panic attack,1,panic,im panic panic attack,0.0009999999993134544,False
616,"I start to feel better overall a d stay away from self destructive things, eat really healthy, and exercise",1,self destructive things,start feel better overall stay away self destructive thing eat really healthy exercise,0.0009999999999842058,False
617,"My therapist might tell my parents about my past cutting (Ive avoided it for over a month just so i have proof that I ""stopped"")",1,cutting,therapist might tell parent past cutting ive avoided month proof `` stopped '',0.000999999996155844,False
618,"when something bad happens I rarely cry, I do feel aching in my heart and know that its sad I just don't feel like crying is the right way to react",1,aching in my heart,something bad happens rarely cry feel aching heart know sad n't feel like cry right way react,0.0009999999999940647,False
